LoanStatementID,Accm_Txn_Complete_Time
37252,2022-05-09 06:03:04
37253,2022-05-10 18:45:50
37254,2022-05-12 13:21:42
37255,2022-05-10 00:57:26
37256,2022-05-11 11:38:46
37257,2022-05-11 06:44:08
37258,2022-05-09 16:32:45
37259,2022-05-10 02:41:09
37260,2022-05-09 17:46:58
37261,2022-05-09 10:56:29
37262,2022-05-10 21:50:15
37263,2022-05-13 01:13:27
37264,2022-05-13 01:55:19
37265,2022-05-09 14:53:11
37266,2022-05-09 07:48:13
37267,2022-05-12 11:49:39
37268,2022-05-09 06:29:17
37269,2022-05-09 18:41:23
37270,2022-05-12 14:17:09
37271,2022-05-11 18:41:27
37272,2022-05-11 12:47:05
37273,2022-05-08 20:13:29
37274,2022-05-09 14:30:14
37275,2022-05-13 02:18:23
37276,2022-05-13 05:08:12
37277,2022-05-12 14:26:19
37278,2022-05-10 19:01:24
37279,2022-05-10 03:17:00
37280,2022-05-10 15:33:55
37281,2022-05-11 18:53:38
37282,2022-05-12 12:26:08
37283,2022-05-09 17:10:27
37284,2022-05-11 18:37:44
37285,2022-05-12 11:59:22
37286,2022-05-09 09:43:25
37287,2022-05-09 18:00:16
37288,2022-05-08 16:26:16
37289,2022-05-09 20:36:30
37290,2022-05-12 10:05:19
37291,2022-05-12 10:07:49
37292,2022-05-10 13:39:51
37293,2022-05-09 06:31:54
37294,2022-05-10 06:59:29
37295,2022-05-08 13:26:05
37296,2022-05-10 15:50:21
37297,2022-05-08 13:59:11
37298,2022-05-10 06:27:19
37299,2022-05-08 15:51:31
37300,2022-05-11 22:15:20
37301,2022-05-09 12:20:45
37302,2022-05-08 18:09:01
37303,2022-05-09 11:00:32
37304,2022-05-09 21:23:17
37305,2022-05-12 18:20:49
37306,2022-05-08 19:48:18
37307,2022-05-09 10:28:22
37308,2022-05-12 05:31:18
37309,2022-05-11 21:56:15
37310,2022-05-12 15:42:47
37311,2022-05-11 02:50:38
37312,2022-05-09 01:55:30
37313,2022-05-10 03:47:43
37314,2022-05-09 06:39:38
37315,2022-05-09 14:24:57
37316,2022-05-09 10:38:43
37317,2022-05-10 18:36:19
37318,2022-05-09 11:14:30
37319,2022-05-11 05:28:56
37320,2022-05-10 21:48:02
37321,2022-05-09 15:43:06
37322,2022-05-11 17:45:06
37323,2022-05-12 06:36:24
37324,2022-05-08 18:05:14
37325,2022-05-09 07:12:52
37326,2022-05-10 22:34:34
37327,2022-05-11 09:35:14
37328,2022-05-10 16:48:15
37329,2022-05-10 12:34:37
37330,2022-05-10 15:44:13
37331,2022-05-13 08:49:26
37332,2022-05-11 02:58:11
37333,2022-05-09 19:53:03
37334,2022-05-12 16:32:26
37335,2022-05-09 17:51:15
37336,2022-05-10 18:40:09
37337,2022-05-12 13:49:32
37338,2022-05-09 15:31:49
37339,2022-05-08 12:24:18
37340,2022-05-11 20:20:31
37341,2022-05-09 19:38:20
37342,2022-05-13 08:07:30
37343,2022-05-12 09:36:26
37344,2022-05-09 07:54:47
37345,2022-05-11 14:54:34
37346,2022-05-12 04:00:33
37347,2022-05-11 09:24:55
37348,2022-05-10 06:21:30
37349,2022-05-09 10:44:29
37350,2022-05-13 01:53:08
37351,2022-05-10 15:22:36
37352,2022-05-12 20:02:18
37353,2022-05-10 02:52:47
37354,2022-05-10 09:38:12
37355,2022-05-12 12:09:39
37356,2022-05-13 06:40:36
37357,2022-05-11 01:04:52
37358,2022-05-09 04:41:33
37359,2022-05-10 02:08:12
37360,2022-05-09 17:49:48
37361,2022-05-10 15:44:24
37362,2022-05-09 03:36:15
37363,2022-05-11 10:37:41
37364,2022-05-12 05:31:46
37365,2022-05-09 12:33:43
37366,2022-05-09 09:41:10
37367,2022-05-10 14:57:30
37368,2022-05-09 16:06:09
37369,2022-05-09 05:23:45
37370,2022-05-12 23:44:31
37371,2022-05-12 22:13:49
37372,2022-05-08 14:41:23
37373,2022-05-08 17:55:02
37374,2022-05-11 03:50:22
37375,2022-05-08 16:26:30
37376,2022-05-10 04:08:25
37377,2022-05-08 19:14:36
37378,2022-05-08 12:01:34
37379,2022-05-12 03:46:05
37380,2022-05-08 19:37:14
37381,2022-05-09 09:16:44
37382,2022-05-08 19:19:32
37383,2022-05-11 05:01:23
37384,2022-05-11 15:54:05
37385,2022-05-08 14:16:21
37386,2022-05-11 03:03:26
37387,2022-05-10 17:49:15
37388,2022-05-12 20:53:39
37389,2022-05-12 16:32:06
37390,2022-05-11 16:21:50
37391,2022-05-13 05:36:56
37392,2022-05-09 13:54:13
37393,2022-05-10 02:15:58
37394,2022-05-09 05:56:26
37395,2022-05-10 23:30:04
37396,2022-05-09 04:48:02
37397,2022-05-12 02:00:57
37398,2022-05-08 23:31:26
37399,2022-05-09 14:31:49
37400,2022-05-09 00:25:46
37401,2022-05-11 07:18:14
37402,2022-05-08 21:01:09
37403,2022-05-09 19:50:02
37404,2022-05-09 14:02:30
37405,2022-05-10 20:12:08
37406,2022-05-09 13:43:22
37407,2022-05-12 09:12:37
37408,2022-05-10 22:33:38
37409,2022-05-11 23:14:55
37410,2022-05-13 06:26:05
37411,2022-05-12 15:51:04
37412,2022-05-09 01:10:00
37413,2022-05-09 22:28:48
37414,2022-05-10 00:12:10
37415,2022-05-11 23:48:41
37416,2022-05-09 21:22:13
37417,2022-05-10 11:49:02
37418,2022-05-10 01:35:26
37419,2022-05-10 17:04:11
37420,2022-05-12 23:49:18
37421,2022-05-12 18:37:50
37422,2022-05-08 22:05:25
37423,2022-05-11 03:31:14
37424,2022-05-11 01:09:59
37425,2022-05-13 04:43:24
37426,2022-05-09 15:20:49
37427,2022-05-09 15:22:27
37428,2022-05-09 02:41:11
37429,2022-05-10 07:03:17
37430,2022-05-12 10:13:55
37431,2022-05-10 09:11:37
37432,2022-05-13 00:26:27
37433,2022-05-10 20:05:26
37434,2022-05-11 13:00:04
37435,2022-05-09 09:11:48
37436,2022-05-11 18:53:37
37437,2022-05-11 15:01:28
37438,2022-05-12 09:45:15
37439,2022-05-08 20:50:11
37440,2022-05-11 23:07:50
37441,2022-05-12 01:16:14
37442,2022-05-10 02:08:09
37443,2022-05-11 02:57:44
37444,2022-05-12 12:27:42
37445,2022-05-11 19:26:19
37446,2022-05-09 23:34:25
37447,2022-05-11 08:38:28
37448,2022-05-08 18:13:45
37449,2022-05-11 11:34:44
37450,2022-05-08 18:15:22
37451,2022-05-12 00:54:36
37452,2022-05-09 03:58:17
37453,2022-05-09 14:39:16
37454,2022-05-12 10:31:18
37455,2022-05-09 11:03:42
37456,2022-05-10 20:19:45
37457,2022-05-12 11:15:42
37458,2022-05-10 07:31:36
37459,2022-05-08 19:23:38
37460,2022-05-12 02:17:25
37461,2022-05-09 01:58:12
37462,2022-05-11 11:19:52
37463,2022-05-08 15:52:19
37464,2022-05-10 01:05:10
37465,2022-05-09 08:25:03
37466,2022-05-13 07:50:24
37467,2022-05-11 23:13:02
37468,2022-05-10 05:50:04
37469,2022-05-10 04:48:01
37470,2022-05-11 22:18:37
37471,2022-05-13 02:47:34
37472,2022-05-11 05:37:33
37473,2022-05-12 17:07:32
37474,2022-05-12 00:53:13
37475,2022-05-11 19:40:23
37476,2022-05-11 17:26:32
37477,2022-05-10 06:21:49
37478,2022-05-12 19:50:47
37479,2022-05-10 06:12:54
37480,2022-05-10 14:46:34
37481,2022-05-10 09:25:09
37482,2022-05-12 19:47:21
37483,2022-05-12 14:04:57
37484,2022-05-12 13:38:25
37485,2022-05-09 09:31:22
37486,2022-05-11 01:44:24
37487,2022-05-12 15:25:50
37488,2022-05-10 11:24:07
37489,2022-05-12 07:17:45
37490,2022-05-10 15:41:27
37491,2022-05-12 12:45:23
37492,2022-05-09 10:39:53
37493,2022-05-12 00:46:31
37494,2022-05-10 05:21:55
37495,2022-05-09 10:24:56
37496,2022-05-11 23:07:30
37497,2022-05-12 14:15:55
37498,2022-05-12 06:28:50
37499,2022-05-12 01:19:12
37500,2022-05-10 21:29:18
37501,2022-05-12 08:12:11
37502,2022-05-13 07:34:04
37503,2022-05-11 19:59:40
37504,2022-05-13 06:21:58
37505,2022-05-11 17:16:56
37506,2022-05-12 08:46:14
37507,2022-05-09 14:13:05
37508,2022-05-11 01:54:02
37509,2022-05-11 02:06:28
37510,2022-05-09 01:12:06
37511,2022-05-08 17:56:44
37512,2022-05-10 01:13:36
37513,2022-05-11 12:29:31
37514,2022-05-11 07:08:39
37515,2022-05-08 23:50:16
37516,2022-05-08 13:33:54
37517,2022-05-11 22:35:00
37518,2022-05-09 03:46:28
37519,2022-05-09 19:21:02
37520,2022-05-09 19:44:37
37521,2022-05-10 23:28:04
37522,2022-05-12 13:17:26
37523,2022-05-11 10:43:15
37524,2022-05-10 15:14:00
37525,2022-05-12 09:40:56
37526,2022-05-08 12:22:57
37527,2022-05-11 01:39:30
37528,2022-05-12 13:26:24
37529,2022-05-12 20:39:11
37530,2022-05-09 04:33:39
37531,2022-05-08 21:28:10
37532,2022-05-09 15:46:12
37533,2022-05-12 05:27:45
37534,2022-05-09 08:20:10
37535,2022-05-11 23:55:22
37536,2022-05-10 08:46:00
37537,2022-05-12 02:18:23
37538,2022-05-08 22:11:12
37539,2022-05-10 03:49:29
37540,2022-05-11 15:28:12
37541,2022-05-12 07:20:44
37542,2022-05-09 01:44:49
37543,2022-05-10 16:40:58
37544,2022-05-11 11:17:09
37545,2022-05-12 09:44:24
37546,2022-05-12 17:51:48
37547,2022-05-12 00:53:25
37548,2022-05-09 17:33:05
37549,2022-05-09 11:45:22
37550,2022-05-10 03:41:34
37551,2022-05-10 20:30:29
37552,2022-05-10 02:50:02
37553,2022-05-08 20:57:25
37554,2022-05-13 05:27:30
37555,2022-05-11 15:00:24
37556,2022-05-08 14:32:49
37557,2022-05-13 08:19:31
37558,2022-05-12 03:28:04
37559,2022-05-11 04:21:52
37560,2022-05-08 14:04:46
37561,2022-05-10 17:14:49
37562,2022-05-12 12:26:21
37563,2022-05-08 14:39:47
37564,2022-05-12 07:47:17
37565,2022-05-11 13:45:39
37566,2022-05-13 07:49:08
37567,2022-05-09 06:49:41
37568,2022-05-11 07:07:13
37569,2022-05-10 02:21:18
37570,2022-05-13 01:51:15
37571,2022-05-11 03:58:29
37572,2022-05-12 17:53:47
37573,2022-05-10 15:41:34
37574,2022-05-08 15:41:02
37575,2022-05-09 11:53:01
37576,2022-05-10 00:41:16
37577,2022-05-10 22:24:45
37578,2022-05-09 12:57:07
37579,2022-05-08 17:33:56
37580,2022-05-09 14:19:54
37581,2022-05-08 19:44:04
37582,2022-05-10 10:21:31
37583,2022-05-12 14:32:07
37584,2022-05-13 05:25:41
37585,2022-05-10 06:11:55
37586,2022-05-09 20:21:03
37587,2022-05-12 03:26:15
37588,2022-05-11 21:48:59
37589,2022-05-12 14:58:44
37590,2022-05-12 20:45:04
37591,2022-05-11 23:31:15
37592,2022-05-13 00:13:36
37593,2022-05-13 04:53:20
37594,2022-05-11 01:05:12
37595,2022-05-08 16:36:14
37596,2022-05-08 16:32:04
37597,2022-05-08 13:05:01
37598,2022-05-08 13:42:05
37599,2022-05-09 02:41:04
37600,2022-05-13 03:52:59
37601,2022-05-11 03:20:25
37602,2022-05-12 03:32:29
37603,2022-05-12 12:29:50
37604,2022-05-11 01:13:19
37605,2022-05-08 15:18:11
37606,2022-05-12 16:30:19
37607,2022-05-11 18:02:58
37608,2022-05-09 22:27:46
37609,2022-05-12 13:16:33
37610,2022-05-10 07:56:26
37611,2022-05-10 18:25:49
37612,2022-05-09 10:32:31
37613,2022-05-09 06:41:14
37614,2022-05-08 19:13:54
37615,2022-05-12 00:34:58
37616,2022-05-13 06:52:38
37617,2022-05-09 14:51:01
37618,2022-05-10 19:29:57
37619,2022-05-09 09:09:09
37620,2022-05-09 13:02:10
37621,2022-05-08 22:30:25
37622,2022-05-11 00:37:50
37623,2022-05-12 05:23:34
37624,2022-05-11 03:32:11
37625,2022-05-12 04:39:50
37626,2022-05-11 20:35:45
37627,2022-05-11 21:22:30
37628,2022-05-09 19:57:53
37629,2022-05-09 02:06:04
37630,2022-05-12 18:53:37
37631,2022-05-11 21:44:00
37632,2022-05-10 16:36:18
37633,2022-05-08 22:21:52
37634,2022-05-11 14:13:37
37635,2022-05-09 21:41:17
37636,2022-05-08 16:48:36
37637,2022-05-08 12:28:12
37638,2022-05-09 06:00:21
37639,2022-05-12 09:09:14
37640,2022-05-10 11:42:51
37641,2022-05-09 09:00:58
37642,2022-05-11 21:07:38
37643,2022-05-09 22:26:20
37644,2022-05-11 20:00:23
37645,2022-05-09 13:22:06
37646,2022-05-11 02:51:11
37647,2022-05-09 09:14:09
37648,2022-05-09 01:27:30
37649,2022-05-12 09:15:12
37650,2022-05-10 22:28:02
37651,2022-05-09 04:12:20
37652,2022-05-12 00:38:46
37653,2022-05-12 01:03:48
37654,2022-05-10 14:25:57
37655,2022-05-13 08:35:15
37656,2022-05-09 03:46:56
37657,2022-05-10 12:07:34
37658,2022-05-11 07:26:51
37659,2022-05-09 21:46:09
37660,2022-05-10 16:01:04
37661,2022-05-10 22:34:02
37662,2022-05-10 00:51:25
37663,2022-05-09 17:54:03
37664,2022-05-08 19:37:47
37665,2022-05-08 16:56:33
37666,2022-05-12 18:21:03
37667,2022-05-12 14:57:13
37668,2022-05-11 09:02:13
37669,2022-05-10 09:58:57
37670,2022-05-09 14:07:41
37671,2022-05-12 14:55:53
37672,2022-05-13 08:39:29
37673,2022-05-13 01:53:00
37674,2022-05-12 19:46:21
37675,2022-05-12 02:02:43
37676,2022-05-10 05:05:23
37677,2022-05-08 15:59:25
37678,2022-05-09 14:25:28
37679,2022-05-13 00:02:49
37680,2022-05-11 11:54:15
37681,2022-05-10 07:58:31
37682,2022-05-11 07:56:49
37683,2022-05-10 22:01:28
37684,2022-05-09 11:31:00
37685,2022-05-11 16:15:22
37686,2022-05-13 07:07:06
37687,2022-05-09 03:22:51
37688,2022-05-12 22:50:37
37689,2022-05-09 19:41:46
37690,2022-05-09 14:38:37
37691,2022-05-09 04:18:09
37692,2022-05-08 13:49:39
37693,2022-05-11 07:28:49
37694,2022-05-10 11:56:59
37695,2022-05-11 18:52:53
37696,2022-05-09 06:46:16
37697,2022-05-10 00:03:16
37698,2022-05-09 08:10:42
37699,2022-05-12 12:35:10
37700,2022-05-09 20:02:55
37701,2022-05-11 13:42:28
37702,2022-05-13 01:54:46
37703,2022-05-13 07:08:36
37704,2022-05-08 22:42:32
37705,2022-05-11 07:24:03
37706,2022-05-09 17:28:38
37707,2022-05-09 01:58:59
37708,2022-05-12 14:43:31
37709,2022-05-09 01:22:27
37710,2022-05-10 13:07:56
37711,2022-05-09 02:35:53
37712,2022-05-12 14:09:05
37713,2022-05-12 09:41:26
37714,2022-05-11 23:37:01
37715,2022-05-12 19:10:51
37716,2022-05-09 03:06:48
37717,2022-05-09 22:27:29
37718,2022-05-10 11:45:36
37719,2022-05-08 15:49:52
37720,2022-05-09 23:32:25
37721,2022-05-12 01:04:33
37722,2022-05-13 03:52:01
37723,2022-05-11 03:52:29
37724,2022-05-09 04:11:08
37725,2022-05-11 18:34:56
37726,2022-05-12 18:43:09
37727,2022-05-09 12:42:35
37728,2022-05-08 13:36:01
37729,2022-05-10 01:54:34
37730,2022-05-10 04:25:27
37731,2022-05-12 19:56:51
37732,2022-05-09 17:02:05
37733,2022-05-12 10:09:19
37734,2022-05-08 18:01:39
37735,2022-05-12 23:34:25
37736,2022-05-10 21:59:28
37737,2022-05-09 13:28:39
37738,2022-05-08 19:05:28
37739,2022-05-10 11:19:13
37740,2022-05-13 07:30:26
37741,2022-05-09 14:11:32
37742,2022-05-08 22:53:35
37743,2022-05-10 01:13:37
37744,2022-05-11 00:31:53
37745,2022-05-08 19:43:58
37746,2022-05-13 05:26:49
37747,2022-05-12 02:21:08
37748,2022-05-09 15:35:16
37749,2022-05-08 12:59:15
37750,2022-05-11 19:17:28
37751,2022-05-11 23:10:26
37752,2022-05-08 12:34:22
37753,2022-05-10 00:13:53
37754,2022-05-10 07:26:26
37755,2022-05-11 04:56:11
37756,2022-05-09 08:26:43
37757,2022-05-13 04:31:01
37758,2022-05-12 19:33:52
37759,2022-05-09 06:01:54
37760,2022-05-11 03:11:15
37761,2022-05-08 15:12:01
37762,2022-05-12 16:24:04
37763,2022-05-11 07:50:35
37764,2022-05-11 01:20:13
37765,2022-05-10 12:20:05
37766,2022-05-10 08:08:46
37767,2022-05-11 19:14:48
37768,2022-05-09 00:12:01
37769,2022-05-09 12:17:35
37770,2022-05-09 02:04:40
37771,2022-05-12 21:36:17
37772,2022-05-13 00:13:29
37773,2022-05-08 16:53:09
37774,2022-05-10 12:56:37
37775,2022-05-09 07:39:19
37776,2022-05-11 15:47:15
37777,2022-05-11 10:26:41
37778,2022-05-12 05:08:42
37779,2022-05-10 18:18:02
37780,2022-05-11 16:16:16
37781,2022-05-13 05:34:36
37782,2022-05-10 20:33:08
37783,2022-05-10 05:39:49
37784,2022-05-13 01:23:09
37785,2022-05-11 10:21:18
37786,2022-05-09 13:23:02
37787,2022-05-10 12:51:31
37788,2022-05-09 22:19:05
37789,2022-05-11 23:58:36
37790,2022-05-11 02:19:27
37791,2022-05-11 16:23:18
37792,2022-05-12 10:54:58
37793,2022-05-11 02:53:24
37794,2022-05-12 07:46:08
37795,2022-05-10 16:37:13
37796,2022-05-09 12:06:02
37797,2022-05-10 07:09:09
37798,2022-05-10 20:21:03
37799,2022-05-10 18:40:48
37800,2022-05-13 07:11:10
37801,2022-05-13 00:26:16
37802,2022-05-12 04:34:44
37803,2022-05-12 02:27:04
37804,2022-05-11 04:27:40
37805,2022-05-11 22:54:49
37806,2022-05-10 15:12:42
37807,2022-05-10 03:47:31
37808,2022-05-09 00:22:09
37809,2022-05-08 16:01:39
37810,2022-05-13 02:42:39
37811,2022-05-08 20:10:02
37812,2022-05-08 13:40:03
37813,2022-05-11 21:42:47
37814,2022-05-11 21:51:25
37815,2022-05-11 02:24:16
37816,2022-05-09 17:22:32
37817,2022-05-12 06:16:05
37818,2022-05-12 02:59:00
37819,2022-05-09 17:43:13
37820,2022-05-08 19:16:30
37821,2022-05-09 17:34:51
37822,2022-05-09 01:55:50
37823,2022-05-09 01:02:25
37824,2022-05-08 15:04:59
37825,2022-05-12 14:55:16
37826,2022-05-11 07:33:45
37827,2022-05-10 19:37:57
37828,2022-05-11 17:54:34
37829,2022-05-11 10:35:56
37830,2022-05-10 18:12:51
37831,2022-05-11 14:33:29
37832,2022-05-10 00:05:45
37833,2022-05-09 06:19:04
37834,2022-05-11 14:20:03
37835,2022-05-09 09:23:36
37836,2022-05-09 22:50:11
37837,2022-05-11 01:49:55
37838,2022-05-12 04:49:02
37839,2022-05-13 01:41:49
37840,2022-05-11 02:35:14
37841,2022-05-08 21:50:07
37842,2022-05-12 13:58:35
37843,2022-05-10 07:42:21
37844,2022-05-09 07:18:16
37845,2022-05-12 08:50:36
37846,2022-05-11 18:31:47
37847,2022-05-10 18:41:18
37848,2022-05-12 17:18:39
37849,2022-05-13 08:01:23
37850,2022-05-09 14:12:20
37851,2022-05-13 00:18:49
37852,2022-05-11 18:50:21
37853,2022-05-09 08:11:31
37854,2022-05-13 00:53:54
37855,2022-05-10 10:08:08
37856,2022-05-12 14:38:04
37857,2022-05-11 02:31:37
37858,2022-05-13 08:57:35
37859,2022-05-09 06:12:05
37860,2022-05-12 00:03:12
37861,2022-05-10 01:33:40
37862,2022-05-11 09:56:11
37863,2022-05-08 22:08:47
37864,2022-05-13 05:49:32
37865,2022-05-08 15:02:42
37866,2022-05-09 11:03:31
37867,2022-05-12 20:28:52
37868,2022-05-13 05:02:06
37869,2022-05-10 13:42:12
37870,2022-05-10 15:35:51
37871,2022-05-11 15:43:33
37872,2022-05-10 03:46:28
37873,2022-05-11 04:21:36
37874,2022-05-10 00:49:13
37875,2022-05-09 21:01:37
37876,2022-05-12 10:28:58
37877,2022-05-09 22:45:37
37878,2022-05-12 12:12:05
37879,2022-05-08 17:10:55
37880,2022-05-11 22:27:07
37881,2022-05-11 01:37:03
37882,2022-05-10 21:12:36
37883,2022-05-09 17:53:21
37884,2022-05-12 12:42:16
37885,2022-05-11 13:23:16
37886,2022-05-12 08:59:10
37887,2022-05-11 20:42:11
37888,2022-05-09 13:39:16
37889,2022-05-13 03:11:59
37890,2022-05-10 01:49:27
37891,2022-05-09 01:36:27
37892,2022-05-10 21:07:21
37893,2022-05-12 22:19:18
37894,2022-05-12 08:30:12
37895,2022-05-13 06:17:20
37896,2022-05-12 09:23:59
37897,2022-05-13 03:09:08
37898,2022-05-09 16:18:27
37899,2022-05-10 17:30:33
37900,2022-05-13 01:55:06
37901,2022-05-09 09:57:13
37902,2022-05-09 18:39:07
37903,2022-05-12 08:55:52
37904,2022-05-09 18:37:48
37905,2022-05-11 10:09:04
37906,2022-05-11 16:24:09
37907,2022-05-12 13:17:14
37908,2022-05-11 12:50:14
37909,2022-05-08 13:59:29
37910,2022-05-12 08:55:48
37911,2022-05-10 18:23:47
37912,2022-05-11 04:39:24
37913,2022-05-12 06:42:57
37914,2022-05-11 11:07:17
37915,2022-05-11 02:45:52
37916,2022-05-11 01:41:50
37917,2022-05-09 04:02:05
37918,2022-05-08 15:18:48
37919,2022-05-11 11:52:09
37920,2022-05-09 13:44:12
37921,2022-05-10 20:39:46
37922,2022-05-09 01:35:19
37923,2022-05-09 03:30:26
37924,2022-05-12 19:54:34
37925,2022-05-12 06:35:33
37926,2022-05-12 23:03:59
37927,2022-05-11 18:05:12
37928,2022-05-08 17:40:11
37929,2022-05-12 16:40:18
37930,2022-05-12 20:53:26
37931,2022-05-11 19:57:14
37932,2022-05-11 13:56:49
37933,2022-05-10 13:17:24
37934,2022-05-12 23:16:31
37935,2022-05-11 15:35:35
37936,2022-05-12 20:04:29
37937,2022-05-11 05:21:53
37938,2022-05-10 16:47:17
37939,2022-05-09 16:39:20
37940,2022-05-10 19:07:31
37941,2022-05-13 03:23:48
37942,2022-05-13 06:38:05
37943,2022-05-08 20:36:21
37944,2022-05-10 17:37:11
37945,2022-05-10 01:47:42
37946,2022-05-09 06:17:31
37947,2022-05-09 08:36:45
37948,2022-05-13 04:52:24
37949,2022-05-09 06:15:22
37950,2022-05-09 11:58:25
37951,2022-05-10 06:44:00
37952,2022-05-13 05:46:22
37953,2022-05-10 19:07:35
37954,2022-05-10 18:24:41
37955,2022-05-11 14:44:48
37956,2022-05-13 06:53:20
37957,2022-05-09 05:20:35
37958,2022-05-11 14:04:58
37959,2022-05-12 02:14:28
37960,2022-05-10 17:51:43
37961,2022-05-12 17:44:20
37962,2022-05-12 22:13:26
37963,2022-05-10 02:22:21
37964,2022-05-10 12:27:10
37965,2022-05-11 09:20:24
37966,2022-05-11 21:56:45
37967,2022-05-10 02:58:17
37968,2022-05-08 13:08:55
37969,2022-05-11 09:53:23
37970,2022-05-09 05:33:47
37971,2022-05-09 14:29:16
37972,2022-05-10 13:39:13
37973,2022-05-13 05:37:17
37974,2022-05-08 23:53:43
37975,2022-05-09 23:01:42
37976,2022-05-12 11:24:40
37977,2022-05-12 18:35:35
37978,2022-05-13 03:11:45
37979,2022-05-12 23:40:33
37980,2022-05-09 16:56:51
37981,2022-05-12 13:00:04
37982,2022-05-08 19:35:22
37983,2022-05-11 04:19:55
37984,2022-05-11 11:11:48
37985,2022-05-11 13:53:49
37986,2022-05-12 06:05:28
37987,2022-05-10 16:43:23
37988,2022-05-09 10:14:27
37989,2022-05-13 08:24:48
37990,2022-05-09 14:42:02
37991,2022-05-10 13:28:20
37992,2022-05-11 19:18:23
37993,2022-05-11 18:53:08
37994,2022-05-10 02:58:01
37995,2022-05-09 01:41:50
37996,2022-05-11 16:40:16
37997,2022-05-12 00:00:24
37998,2022-05-12 12:07:26
37999,2022-05-11 22:45:45
38000,2022-05-10 04:30:54
38001,2022-05-09 07:43:26
38002,2022-05-11 06:15:57
38003,2022-05-09 13:17:06
38004,2022-05-11 04:57:39
38005,2022-05-10 07:32:13
38006,2022-05-11 21:41:13
38007,2022-05-12 04:37:27
38008,2022-05-09 20:29:01
38009,2022-05-08 20:06:49
38010,2022-05-10 15:24:30
38011,2022-05-09 00:38:05
38012,2022-05-08 22:32:04
38013,2022-05-10 19:31:15
38014,2022-05-09 09:31:39
38015,2022-05-08 12:42:39
38016,2022-05-12 04:18:55
38017,2022-05-08 15:43:44
38018,2022-05-09 03:34:54
38019,2022-05-08 19:49:25
38020,2022-05-12 21:52:09
38021,2022-05-11 21:10:56
38022,2022-05-12 09:15:33
38023,2022-05-08 22:56:39
38024,2022-05-08 20:26:43
38025,2022-05-10 18:51:54
38026,2022-05-09 22:38:52
38027,2022-05-10 23:53:35
38028,2022-05-10 22:29:11
38029,2022-05-12 06:23:30
38030,2022-05-10 20:50:28
38031,2022-05-10 22:04:29
38032,2022-05-13 00:49:34
38033,2022-05-10 00:19:57
38034,2022-05-08 22:45:24
38035,2022-05-10 12:59:31
38036,2022-05-09 00:39:14
38037,2022-05-10 17:14:32
38038,2022-05-08 17:25:54
38039,2022-05-12 06:08:09
38040,2022-05-08 23:20:55
38041,2022-05-08 20:02:40
38042,2022-05-10 20:04:04
38043,2022-05-09 17:00:52
38044,2022-05-11 16:51:30
38045,2022-05-13 07:42:55
38046,2022-05-09 19:20:24
38047,2022-05-10 12:18:02
38048,2022-05-10 04:44:01
38049,2022-05-11 19:46:37
38050,2022-05-10 20:32:52
38051,2022-05-11 14:22:47
38052,2022-05-11 20:11:35
38053,2022-05-08 15:15:07
38054,2022-05-10 03:04:08
38055,2022-05-10 19:08:47
38056,2022-05-09 15:23:23
38057,2022-05-10 20:10:41
38058,2022-05-12 02:06:25
38059,2022-05-10 04:32:29
38060,2022-05-12 03:14:31
38061,2022-05-13 01:54:29
38062,2022-05-11 22:12:09
38063,2022-05-12 12:45:51
38064,2022-05-09 00:58:30
38065,2022-05-08 12:51:23
38066,2022-05-09 06:03:09
38067,2022-05-13 03:16:18
38068,2022-05-11 23:01:34
38069,2022-05-09 19:02:44
38070,2022-05-12 15:31:18
38071,2022-05-12 08:21:02
38072,2022-05-09 01:19:07
38073,2022-05-10 14:08:40
38074,2022-05-09 16:26:49
38075,2022-05-12 03:06:03
38076,2022-05-10 01:27:21
38077,2022-05-08 20:49:48
38078,2022-05-12 02:09:12
38079,2022-05-12 13:36:49
38080,2022-05-11 22:45:02
38081,2022-05-11 01:35:38
38082,2022-05-12 05:09:23
38083,2022-05-10 00:34:09
38084,2022-05-13 03:25:24
38085,2022-05-10 02:53:34
38086,2022-05-08 17:17:26
38087,2022-05-09 06:30:13
38088,2022-05-11 11:13:25
38089,2022-05-08 22:42:14
38090,2022-05-11 03:34:26
38091,2022-05-11 14:43:08
38092,2022-05-11 17:40:10
38093,2022-05-08 12:07:39
38094,2022-05-12 07:46:53
38095,2022-05-08 20:04:52
38096,2022-05-09 00:33:09
38097,2022-05-11 04:15:37
38098,2022-05-12 17:14:57
38099,2022-05-09 07:54:49
38100,2022-05-10 19:58:15
38101,2022-05-09 08:28:22
38102,2022-05-12 17:58:57
38103,2022-05-08 20:58:53
38104,2022-05-11 02:51:01
38105,2022-05-11 22:42:56
38106,2022-05-12 06:33:14
38107,2022-05-09 23:49:24
38108,2022-05-11 21:07:15
38109,2022-05-12 01:01:12
38110,2022-05-11 12:48:13
38111,2022-05-09 11:38:14
38112,2022-05-12 21:12:03
38113,2022-05-10 04:50:06
38114,2022-05-10 08:40:44
38115,2022-05-12 12:14:23
38116,2022-05-08 19:51:15
38117,2022-05-09 19:30:08
38118,2022-05-11 16:03:33
38119,2022-05-09 21:10:45
38120,2022-05-08 23:35:43
38121,2022-05-10 15:17:26
38122,2022-05-09 01:03:50
38123,2022-05-09 13:05:35
38124,2022-05-13 07:45:37
